student_id,grade,tech_savvy,timestamp,duration_minutes,engagement_score,completion_rate,quiz_score,material_rating,interaction_duration,related_materials,material_engagement_score,feature_engagement,jam_belajar,hari_dalam_minggu,akhir_pekan,efisiensi_belajar,rasio_penyelesaian,interaksi_total,material_type_encoded,preferensi_materi,jumlah_pengakses,engagement_rata2,gender_Male,learning_style_Kinesthetic,learning_style_Visual,subject_English,subject_History,subject_Mathematics,subject_Science,click_page_English,click_page_History,click_page_Home,click_page_Math,click_page_Science,performance_label_encoded,learning_speed_encoded,student_feedback_encoded,achievement_status_encoded,is_assessment_encoded
STU1199,0.1999999999999999,0,2025-06-27 15:45:00,0.609090909090909,0.6666666666666665,0.6888888888888889,0.375,0.25,0.9333333333333332,Video Lesson Algebra,0.0862591429936068,0.1320796740028803,0.0,4,0,0.0907390155275334,0.6888888888888889,0.441722972972973,0,0.2286348501664817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0,0
STU1196,0.3999999999999999,0,2025-03-18 18:30:00,0.4545454545454545,0.3333333333333333,0.9555555555555556,0.375,0.75,0.2666666666666666,Audio Lecture Calculus,0.4548084986577319,0.3199826120105647,0.4285714285714284,1,0,0.063797946715764,0.9555555555555556,0.1891891891891892,1,0.1176470588235293,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,0.0,1,0
STU1112,0.0,0,2024-10-15 22:15:00,0.3818181818181818,1.0,0.7111111111111111,1.0,0.5,0.2,Video Lesson Physics,0.8262285110931217,0.1021990376791742,1.0,1,0,0.2034252143328677,0.7111111111111111,0.4256756756756756,0,0.1298557158712541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1
STU1021,0.8,1,2025-06-21 20:15:00,0.709090909090909,0.2222222222222222,0.8666666666666667,0.375,0.75,0.6666666666666667,Interactive Exercise Algebra,0.1031132233273852,0.0979860156200283,0.714285714285714,5,1,0.0275958862004003,0.8666666666666667,0.2094594594594594,2,0.3307436182019978,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1,0
STU1123,0.5999999999999999,0,2025-04-13 19:45:00,0.4999999999999999,0.3333333333333333,0.8999999999999999,0.0,0.25,0.2,Video Lesson Physics,0.8967654165238242,0.5750933966411539,0.5714285714285712,6,1,0.0580988746334383,0.9000000000000001,0.206081081081081,1,0.1498335183129855,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,0,1
STU1037,0.0,1,2023-08-29 19:45:00,0.109090909090909,0.4444444444444445,0.9666666666666666,0.1207988624612208,0.5,0.8666666666666667,Audio Lecture Modern History,0.1131269863586531,0.8513887540523845,0.5714285714285712,1,0,0.2422825178598541,0.9666666666666666,0.0793918918918919,0,0.1270810210876803,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.0,2.0,0,1
STU1024,0.8,1,2024-12-17 20:45:00,0.3727272727272727,0.2222222222222222,0.9666666666666666,0.5912314024085137,0.0,0.9333333333333332,Audio Lecture Literature,0.6645227601514005,0.3578655130786448,0.714285714285714,1,0,0.0550817184987827,0.9666666666666666,0.1157094594594594,1,0.0821309655937846,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1,0
STU1083,0.3999999999999999,0,2025-05-21 16:30:00,0.4999999999999999,0.3333333333333333,0.9888888888888888,0.5681836543433301,0.25,0.2666666666666666,Audio Lecture Chemistry,0.9046556927876702,0.8416709609550218,0.1428571428571428,2,0,0.0580988746334383,0.9888888888888888,0.206081081081081,0,0.345541990381058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,0
STU1064,0.1999999999999999,0,2025-04-09 19:45:00,0.8909090909090909,0.5555555555555556,0.9222222222222224,0.5912314024085137,1.0,0.6666666666666667,Audio Lecture Literature,0.6908075707578573,0.1793785816363811,0.5714285714285712,2,0,0.0514499574714222,0.9222222222222224,0.5337837837837839,2,0.7142064372918979,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1,0
STU1013,0.3999999999999999,0,2025-06-17 22:30:00,0.9090909090909092,0.5555555555555556,0.9222222222222224,0.7618278179937952,1.0,0.8,Video Lesson Algebra,0.8229461313665435,0.2417216594215347,1.0,1,0,0.0503274129549779,0.9222222222222224,0.543918918918919,1,0.4313725490196078,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1,1
STU1179,0.3999999999999999,0,2025-05-25 17:30:00,0.5454545454545454,0.1111111111111111,0.1666666666666666,0.0,1.0,0.1333333333333333,Video Lesson Algebra,0.7738403556366756,0.2685964602443382,0.2857142857142856,6,1,0.0214619820999076,0.1666666666666666,0.1047297297297297,1,0.437291897891232,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,2.0,0,1
STU1117,0.1999999999999999,0,2025-06-11 19:15:00,0.0545454545454545,0.3333333333333333,0.977777777777778,0.5847013960703209,0.5,0.3333333333333333,Video Lesson Programming,0.3478443592051818,0.4188056101080571,0.5714285714285712,2,0,0.2675397640595338,0.977777777777778,0.0405405405405405,2,0.1931187569367369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1,0
STU1086,1.0000000000000002,1,2025-05-12 20:45:00,0.1909090909090909,0.8888888888888888,0.6777777777777778,0.375,0.25,0.0666666666666667,Audio Lecture Calculus,0.9822428097319872,0.7991606980618776,0.714285714285714,0,0,0.3123510247125991,0.6777777777777777,0.2221283783783784,0,0.074361820199778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0,0
STU1100,0.8,0,2024-10-12 16:30:00,0.4363636363636363,0.4444444444444445,0.8333333333333334,0.5912314024085137,1.0,0.8666666666666667,Video Lesson Grammar,0.8208768152977701,0.7936429427437363,0.1428571428571428,5,1,0.0855133768257188,0.8333333333333333,0.2314189189189189,0,0.2647058823529412,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,2.0,1,0
STU1014,0.8,1,2025-06-20 15:15:00,0.2636363636363636,0.2222222222222222,0.7,0.5681836543433301,0.75,0.2,Audio Lecture Chemistry,0.7717581940528402,0.0044661430676237,0.0,4,0,0.0751960902885887,0.7,0.085304054054054,2,0.311320754716981,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0
STU1127,0.1999999999999999,1,2025-07-01 19:45:00,0.1363636363636363,0.8888888888888888,0.7111111111111111,0.5681836543433301,0.25,0.4666666666666667,Video Lesson Physics,0.5110161506111922,0.6996177318343622,0.5714285714285712,1,0,0.3897848655048975,0.7111111111111111,0.1765202702702702,2,0.2859785423603403,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,2.0,0,0
STU1029,0.5999999999999999,0,2025-05-02 21:15:00,0.2272727272727272,0.5555555555555556,0.8888888888888888,0.375,0.0,0.8,Audio Lecture Calculus,0.3577367770320359,0.5443495474452954,0.8571428571428572,4,0,0.1802218473492707,0.8888888888888888,0.1638513513513513,0,0.097669256381798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1,0
STU1174,0.3999999999999999,0,2025-07-01 22:45:00,0.8909090909090909,0.3333333333333333,0.8111111111111111,0.5912314024085137,0.5,1.0,Video Lesson Grammar,0.3787119026616321,0.963024229948944,1.0,1,0,0.0308699744828533,0.811111111111111,0.3513513513513514,1,0.220865704772475,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,2.0,1,0
STU1162,0.0,1,2025-05-07 15:15:00,0.3727272727272727,0.7777777777777777,0.6777777777777778,0.0,0.25,0.0,Interactive Exercise Algebra,0.0,0.0577562360069696,0.0,2,0,0.164034568487228,0.6777777777777777,0.3310810810810811,0,0.1132075471698113,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0,1
STU1112,0.0,0,2024-05-23 15:15:00,0.2636363636363636,0.8888888888888888,0.7999999999999999,1.0,0.25,0.8,Audio Lecture Modern History,0.8858685585203914,0.822898855699211,0.0,3,0,0.2461682538543351,0.7999999999999999,0.2829391891891892,2,0.1298557158712541,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,2.0,1,1
STU1142,0.0,1,2025-04-05 20:00:00,0.1818181818181818,0.7777777777777777,0.7,0.5681836543433301,0.75,0.3999999999999999,Interactive Exercise Biology,0.6688404794526805,0.8314696621954398,0.714285714285714,5,1,0.2860617564067137,0.7,0.1891891891891892,2,0.3832778394376619,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0
STU1002,0.0,1,2025-06-09 20:45:00,0.0363636363636363,0.2222222222222222,0.8999999999999999,0.0673797828335063,0.25,0.6666666666666667,Interactive Exercise Ancient Civilizations,0.2664249653312384,0.1820206464513145,0.714285714285714,0,0,0.2278497968541689,0.9000000000000001,0.0219594594594594,0,0.3218645948945616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0,1
STU1153,0.1999999999999999,0,2024-06-17 17:15:00,0.7636363636363636,0.3333333333333333,0.9222222222222224,0.7618278179937952,1.0,0.2,Video Lesson Physics,0.2240838126965205,0.18409346275488,0.2857142857142856,0,0,0.037000182116361,0.9222222222222224,0.304054054054054,1,0.3479467258601554,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,1
STU1102,0.1999999999999999,1,2023-11-01 16:00:00,0.3090909090909091,0.2222222222222222,0.8999999999999999,0.625,0.0,0.3999999999999999,Audio Lecture Modern History,0.7928995637501203,0.3753262793902296,0.1428571428571428,2,0,0.0654817630340423,0.9000000000000001,0.0979729729729729,0,0.4961154273029966,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1,0
STU1047,0.0,1,2024-09-17 19:15:00,0.5454545454545454,0.7777777777777777,0.7888888888888889,0.6015705791106516,0.75,0.7333333333333334,Interactive Exercise Vocabulary,0.8557987864437668,0.2791925991383605,0.5714285714285712,1,0,0.1167179028824841,0.788888888888889,0.4594594594594595,2,0.2968923418423973,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1,1
STU1158,0.5999999999999999,0,2025-01-06 16:45:00,0.3636363636363636,0.3333333333333333,0.9444444444444444,0.5847013960703209,0.5,0.4666666666666667,Interactive Exercise Algorithms,0.2672406275786551,0.8367414213688282,0.1428571428571428,0,0,0.078615534061422,0.9444444444444444,0.1554054054054054,2,0.1387347391786903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,1,0
STU1056,0.1999999999999999,1,2025-01-23 16:15:00,1.0,1.0,0.9111111111111112,0.5681836543433301,0.25,0.8666666666666667,Interactive Exercise Biology,0.7772381909552684,0.6078260177939299,0.1428571428571428,3,0,0.0823199320400255,0.9111111111111112,1.0,2,0.51165371809101,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0
STU1055,0.8,1,2025-03-20 15:30:00,0.1727272727272727,0.7777777777777777,0.977777777777778,0.5912314024085137,0.0,0.8,Audio Lecture Literature,0.9626896187722412,0.6123490362372895,0.0,3,0,0.2962807818440232,0.977777777777778,0.1824324324324324,0,0.0610432852386237,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1,0
STU1147,0.0,1,2025-01-13 19:45:00,0.7363636363636363,0.5555555555555556,0.6666666666666666,0.5681836543433301,0.5,0.2666666666666666,Audio Lecture Chemistry,0.0086954859930824,0.3638106024765608,0.5714285714285712,0,0,0.0629837939646439,0.6666666666666666,0.4476351351351352,2,0.3296337402885683,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0
STU1142,0.0,1,2025-02-22 20:45:00,0.1909090909090909,1.0,0.6666666666666666,0.5912314024085137,0.25,0.6000000000000001,Interactive Exercise Vocabulary,0.0773968903026038,0.2357025830398534,0.714285714285714,5,1,0.3482000265133639,0.6666666666666666,0.2483108108108108,2,0.3832778394376619,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,2.0,0,0
STU1196,0.3999999999999999,0,2025-02-18 22:30:00,0.3909090909090909,0.8888888888888888,0.6888888888888889,0.0,0.5,0.2666666666666666,Audio Lecture Calculus,0.5357476059773344,0.9409012774635028,1.0,1,0,0.1784245676819391,0.6888888888888889,0.3893581081081081,2,0.2068072512023677,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,1
STU1144,0.8,1,2024-11-26 16:00:00,0.8454545454545453,0.4444444444444445,0.8888888888888888,0.5681836543433301,0.5,0.9333333333333332,Audio Lecture Chemistry,0.6173503277046575,0.918986480248319,0.1428571428571428,1,0,0.0436575367039294,0.8888888888888888,0.4214527027027027,2,0.2430632630410654,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1,0
STU1056,0.1999999999999999,1,2024-05-07 22:30:00,0.9909090909090909,0.8888888888888888,0.8333333333333334,0.5847013960703209,0.25,0.4666666666666667,Video Lesson Programming,0.4074983755265157,0.9690771838302672,1.0,1,0,0.0737593508671026,0.8333333333333333,0.8910472972972974,1,0.4089900110987791,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,1,0
STU1105,0.5999999999999999,0,2025-05-15 17:45:00,0.7454545454545454,0.8888888888888888,0.7666666666666666,0.375,0.5,0.1333333333333333,Audio Lecture Calculus,0.9106669712913698,0.7953108586904871,0.2857142857142856,3,0,0.0984260054224374,0.7666666666666667,0.6858108108108109,1,0.2130965593784684,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,2.0,1,0
STU1099,0.1999999999999999,1,2025-05-27 21:30:00,0.509090909090909,0.2222222222222222,0.6888888888888889,0.5681836543433301,0.25,0.0666666666666667,Audio Lecture Chemistry,0.9942771187194004,0.9385056524733996,0.8571428571428572,1,0,0.0402245119072857,0.6888888888888889,0.1537162162162162,1,0.4646688864224935,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2.0,2.0,0,0
STU1063,0.3999999999999999,0,2025-04-29 16:15:00,0.8454545454545453,0.6666666666666665,0.8222222222222222,0.5847013960703209,1.0,0.1333333333333333,Video Lesson Programming,0.4717280677058588,0.7417178383902736,0.1428571428571428,1,0,0.065236547983215,0.8222222222222222,0.5954391891891893,0,0.4589345172031076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0
STU1159,0.0,1,2024-08-16 22:00:00,0.0999999999999999,0.3333333333333333,1.0,0.375,0.75,0.8666666666666667,Interactive Exercise Algebra,0.6969795902187601,0.1379294336495473,1.0,4,0,0.2013898254110027,1.0,0.0574324324324324,1,0.1526082130965594,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1,0
STU1015,0.5999999999999999,1,2025-06-17 22:00:00,0.5181818181818181,0.2222222222222222,0.8222222222222222,0.5481514994829371,1.0,0.0666666666666667,Audio Lecture Chemistry,0.4615968685921215,0.8070132417931866,1.0,1,0,0.0394705641065749,0.8222222222222222,0.15625,1,0.8039955604883462,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1,1
STU1015,0.5999999999999999,1,2025-01-20 19:30:00,0.2545454545454545,0.4444444444444445,0.8333333333333334,1.0,0.5,0.8666666666666667,Audio Lecture Calculus,0.5489525915918243,0.4705850753610294,0.5714285714285712,0,0,0.1359362009303831,0.8333333333333333,0.1469594594594594,1,0.8039955604883462,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1,1
STU1010,1.0000000000000002,1,2025-06-18 21:30:00,0.9272727272727272,0.4444444444444445,1.0,1.0,0.75,0.0666666666666667,Video Lesson Algebra,0.0641794023273573,0.7785844568637973,0.8571428571428572,2,0,0.0393224675124218,1.0,0.4594594594594595,2,0.414724380318165,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,1
STU1138,0.8,0,2025-03-12 22:15:00,0.6363636363636364,0.8888888888888888,0.7999999999999999,0.0,0.5,0.5333333333333334,Audio Lecture Modern History,0.3207995946970737,0.8897267932191808,1.0,2,0,0.1147334047561031,0.7999999999999999,0.5945945945945946,2,0.2597114317425083,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,1
STU1133,0.0,1,2025-02-09 21:30:00,0.4454545454545454,0.7777777777777777,0.9333333333333332,0.0,0.25,0.8666666666666667,Audio Lecture Data Structures,0.2764158826897816,0.879755339562525,0.8571428571428572,6,1,0.1403973404157895,0.9333333333333332,0.3851351351351352,1,0.2841287458379579,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0,1
STU1061,0.3999999999999999,0,2025-07-02 22:45:00,0.4727272727272726,0.5555555555555556,0.8777777777777778,0.0,0.75,0.1333333333333333,Interactive Exercise Algebra,0.2059951196495787,0.6940432814142544,1.0,2,0,0.0972570156426391,0.8777777777777778,0.3006756756756756,0,0.2130965593784683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1
STU1009,0.0,0,2025-05-03 15:45:00,0.0454545454545454,0.8888888888888888,0.7888888888888889,0.0,0.0,0.7333333333333334,Video Lesson Programming,0.7337156213096766,0.6281736398737773,0.0,5,1,0.6565014190565819,0.788888888888889,0.1005067567567567,1,0.1148723640399556,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0,1
STU1013,0.3999999999999999,0,2024-10-17 22:30:00,0.1727272727272727,0.8888888888888888,0.9111111111111112,1.0,0.75,0.0666666666666667,Audio Lecture Chemistry,0.1354359864277525,0.2068314512381366,1.0,3,0,0.3346021285113116,0.9111111111111112,0.2069256756756756,2,0.076581576026637,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,1
STU1171,0.3999999999999999,1,2025-05-25 15:00:00,0.0,0.6666666666666665,0.8222222222222222,0.375,0.25,0.2,Video Lesson Algebra,0.3667258334134453,0.6457065587019528,0.0,6,1,0.7676332948842852,0.8222222222222222,0.0456081081081081,1,0.209211986681465,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0
STU1105,0.5999999999999999,0,2025-04-05 21:30:00,0.4272727272727272,0.2222222222222222,0.7,0.0,1.0,0.4666666666666667,Video Lesson Algebra,0.586784907537544,0.9876302376952664,0.8571428571428572,5,1,0.0482004859886569,0.7,0.1309121621621621,0,0.3645948945615982,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1
STU1104,0.8,0,2025-03-12 18:45:00,0.1454545454545454,0.7777777777777777,0.9333333333333332,0.5912314024085137,0.5,0.9333333333333332,Audio Lecture Literature,0.1611952660407171,0.1369799276620221,0.4285714285714284,2,0,0.3316543312533068,0.9333333333333332,0.1621621621621621,1,0.4879763226045134,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1,0
STU1130,0.8,1,2025-03-21 22:45:00,0.0181818181818181,1.0,0.9555555555555556,0.3344751809720789,0.75,0.6000000000000001,Video Lesson Physics,0.056622870743653,0.8547204671186808,1.0,4,0,0.9158091743913784,0.9555555555555556,0.0878378378378378,1,0.0443951165371809,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,1.0,1,1
STU1005,0.1999999999999999,0,2024-06-10 22:30:00,0.4999999999999999,0.0,0.0333333333333333,0.5681836543433301,1.0,0.1333333333333333,Interactive Exercise Biology,0.8720902738338062,0.7458407317634748,1.0,0,0,0.0068072250376462,0.0333333333333333,0.0413851351351351,1,0.2769145394006659,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,0
STU1122,0.0,0,2025-05-30 18:15:00,0.0818181818181818,0.3333333333333333,0.8333333333333334,0.0,0.25,0.9333333333333332,Interactive Exercise Vocabulary,0.1855575369458607,0.1039201878756747,0.4285714285714284,4,0,0.2236719102282916,0.8333333333333333,0.0506756756756756,1,0.0726970033296337,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,1
STU1100,0.8,0,2024-08-01 17:15:00,0.4363636363636363,1.0,0.7666666666666666,0.375,1.0,1.0,Video Lesson Algebra,0.3317099798452524,0.7148678924917217,0.2857142857142856,3,0,0.1813167451457221,0.7666666666666667,0.4763513513513514,0,0.2647058823529412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0
STU1001,0.1999999999999999,1,2025-06-06 21:00:00,0.0727272727272727,1.0,0.8333333333333334,0.625,0.75,0.2666666666666666,Audio Lecture Modern History,0.5744567794504767,0.4361867180746585,0.8571428571428572,4,0,0.6071094695794742,0.8333333333333333,0.1385135135135135,0,0.1361450240473548,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1,0
STU1081,0.3999999999999999,1,2025-02-09 15:00:00,0.2727272727272727,1.0,0.9888888888888888,0.375,1.0,0.0666666666666667,Video Lesson Algebra,0.2516750649949671,0.619565832356905,0.0,6,1,0.2675397744781493,0.9888888888888888,0.3243243243243243,1,0.1098779134295227,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1,0
STU1020,0.8,1,2025-06-26 17:45:00,0.9090909090909092,0.4444444444444445,0.9222222222222224,0.375,0.0,0.1333333333333333,Video Lesson Algebra,0.9449426715840532,0.444466398346762,0.2857142857142856,3,0,0.0402245122134342,0.9222222222222224,0.4510135135135135,0,0.2241953385127636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,1.0,1,0
STU1110,0.3999999999999999,1,2025-03-11 17:15:00,0.6363636363636364,0.6666666666666665,0.977777777777778,0.5681836543433301,0.5,0.7333333333333334,Interactive Exercise Biology,0.6300464342636375,0.1168274838313821,0.2857142857142856,1,0,0.0869504278115726,0.977777777777778,0.4594594594594595,2,0.4128745837957824,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0
STU1152,0.0,1,2025-03-30 21:00:00,0.8636363636363635,0.5555555555555556,0.7999999999999999,0.6549896587383661,0.25,0.3999999999999999,Interactive Exercise Ancient Civilizations,0.5901709729350559,0.124055188773305,0.8571428571428572,6,1,0.0532139559964995,0.7999999999999999,0.5185810810810811,2,0.516093229744728,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1,1
STU1022,0.1999999999999999,0,2025-03-03 20:00:00,0.8545454545454545,0.5555555555555556,0.8444444444444444,0.0,1.0,0.8666666666666667,Interactive Exercise Algebra,0.22974834761582,0.4047377139605666,0.714285714285714,0,0,0.0538245708703473,0.8444444444444444,0.5135135135135136,2,0.2297447280799112,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.0,0,1
STU1095,0.5999999999999999,1,2024-06-16 15:30:00,0.6636363636363636,0.4444444444444445,0.7666666666666666,0.625,0.75,0.7333333333333334,Interactive Exercise Ancient Civilizations,0.2233468351445654,0.4254305932778929,0.0,6,1,0.0566569409324218,0.7666666666666667,0.3369932432432433,1,0.6356825749167592,0.6538461538461533,0.0706596681502631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,1,0
STU1004,0.1999999999999999,0,2025-01-09 18:45:00,0.5272727272727272,0.7777777777777777,0.7222222222222222,0.375,0.5,0.1333333333333333,Video Lesson Algebra,0.1530340336894059,0.7544805388346568,0.4285714285714284,3,0,0.120453429132749,0.7222222222222222,0.4459459459459459,1,0.4747502774694783,0.6538461538461533,0.0706596681502631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0
STU1141,0.8,0,2025-05-23 20:00:00,0.409090909090909,0.2222222222222222,0.7222222222222222,0.5847013960703209,0.5,0.2,Video Lesson Programming,0.9149598185264992,0.3058657239109096,0.714285714285714,4,0,0.0503274124039106,0.7222222222222222,0.1258445945945946,2,0.45338512763596,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,1.0,1,0
